SETTLEMENTDATE,timestamp_utc,asset_label,Station Name,DUID,Region,Participant,Fuel Source - Primary,SCADAVALUE,MAX_CAP,utilisation_pct,REGION_RRP,Latitude,Longitude,Plant
2026-07-10 15:45:00,2026-07-10T05:47:15.264540,Rye Park Renewable Energy (RYEPARK1),Rye Park Renewable Energy,RYEPARK1,NSW1,Rye Park Renewable Energy Pty Ltd as trustee for Rye Park Wind Farm Trust,Wind,0.0,384.0,0.0,97.63,-32.138333,148.972778,Rye Park Renewable Energy
2026-07-10 18:50:00,2026-07-10T08:53:10.478560,Rye Park Renewable Energy (RYEPARK1),Rye Park Renewable Energy,RYEPARK1,NSW1,Rye Park Renewable Energy Pty Ltd as trustee for Rye Park Wind Farm Trust,Wind,32.17,384.0,8.38,121.09,-32.138333,148.972778,Rye Park Renewable Energy
2026-07-09 20:00:00,2026-07-09T10:04:12.848587,Salt Creek Wind Farm (SALTCRK1),Salt Creek Wind Farm,SALTCRK1,VIC1,Salt Creek Wind Farm Pty Ltd,Wind,1.52,54.0,2.81,149.24,-37.95,142.63,Salt Creek Wind Farm
2026-07-09 22:35:00,2026-07-09T12:40:21.434322,Salt Creek Wind Farm (SALTCRK1),Salt Creek Wind Farm,SALTCRK1,VIC1,Salt Creek Wind Farm Pty Ltd,Wind,0.19,54.0,0.35,157.42688,-37.95,142.63,Salt Creek Wind Farm
2026-07-10 01:45:00,2026-07-09T15:46:44.902288,Salt Creek Wind Farm (SALTCRK1),Salt Creek Wind Farm,SALTCRK1,VIC1,Salt Creek Wind Farm Pty Ltd,Wind,12.54,54.0,23.22,115.37226,-37.95,142.63,Salt Creek Wind Farm
2026-07-10 03:40:00,2026-07-09T17:43:12.037456,Salt Creek Wind Farm (SALTCRK1),Salt Creek Wind Farm,SALTCRK1,VIC1,Salt Creek Wind Farm Pty Ltd,Wind,14.6,54.0,27.04,119.75,-37.95,142.63,Salt Creek Wind Farm
2026-07-10 05:10:00,2026-07-09T19:13:23.247255,Salt Creek Wind Farm (SALTCRK1),Salt Creek Wind Farm,SALTCRK1,VIC1,Salt Creek Wind Farm Pty Ltd,Wind,16.12,54.0,29.85,115.68785,-37.95,142.63,Salt Creek Wind Farm
2026-07-10 06:55:00,2026-07-09T20:57:42.741948,Salt Creek Wind Farm (SALTCRK1),Salt Creek Wind Farm,SALTCRK1,VIC1,Salt Creek Wind Farm Pty Ltd,Wind,20.02,54.0,37.07,144.14667,-37.95,142.63,Salt Creek Wind Farm
2026-07-10 08:35:00,2026-07-09T22:39:19.091216,Salt Creek Wind Farm (SALTCRK1),Salt Creek Wind Farm,SALTCRK1,VIC1,Salt Creek Wind Farm Pty Ltd,Wind,22.22,54.0,41.15,134.47524,-37.95,142.63,Salt Creek Wind Farm
2026-07-10 09:50:00,2026-07-09T23:50:02.374367,Salt Creek Wind Farm (SALTCRK1),Salt Creek Wind Farm,SALTCRK1,VIC1,Salt Creek Wind Farm Pty Ltd,Wind,23.83,54.0,44.13,94.13484,-37.95,142.63,Salt Creek Wind Farm
2026-07-10 11:45:00,2026-07-10T01:48:26.045603,Salt Creek Wind Farm (SALTCRK1),Salt Creek Wind Farm,SALTCRK1,VIC1,Salt Creek Wind Farm Pty Ltd,Wind,10.94,54.0,20.26,88.83626,-37.95,142.63,Salt Creek Wind Farm
2026-07-10 15:45:00,2026-07-10T05:47:15.264540,Salt Creek Wind Farm (SALTCRK1),Salt Creek Wind Farm,SALTCRK1,VIC1,Salt Creek Wind Farm Pty Ltd,Wind,8.34,54.0,15.44,94.45249,-37.95,142.63,Salt Creek Wind Farm
2026-07-10 18:50:00,2026-07-10T08:53:10.478560,Salt Creek Wind Farm (SALTCRK1),Salt Creek Wind Farm,SALTCRK1,VIC1,Salt Creek Wind Farm Pty Ltd,Wind,30.95,54.0,57.31,104.49341,-37.95,142.63,Salt Creek Wind Farm
2026-07-09 20:00:00,2026-07-09T10:04:12.848587,Sapphire Wind Farm (SAPHWF1),Sapphire Wind Farm,SAPHWF1,NSW1,The Trustee For The SWF1 Operations Trust,Wind,223.83,270.0,82.9,142.29262,-29.7,151.41,Sapphire Wind Farm
2026-07-09 22:35:00,2026-07-09T12:40:21.434322,Sapphire Wind Farm (SAPHWF1),Sapphire Wind Farm,SAPHWF1,NSW1,The Trustee For The SWF1 Operations Trust,Wind,184.06,270.0,68.17,142.87655,-29.7,151.41,Sapphire Wind Farm
2026-07-10 01:45:00,2026-07-09T15:46:44.902288,Sapphire Wind Farm (SAPHWF1),Sapphire Wind Farm,SAPHWF1,NSW1,The Trustee For The SWF1 Operations Trust,Wind,201.0,270.0,74.44,109.33028,-29.7,151.41,Sapphire Wind Farm
2026-07-10 03:40:00,2026-07-09T17:43:12.037456,Sapphire Wind Farm (SAPHWF1),Sapphire Wind Farm,SAPHWF1,NSW1,The Trustee For The SWF1 Operations Trust,Wind,169.08,270.0,62.62,116.88113,-29.7,151.41,Sapphire Wind Farm
2026-07-10 05:10:00,2026-07-09T19:13:23.247255,Sapphire Wind Farm (SAPHWF1),Sapphire Wind Farm,SAPHWF1,NSW1,The Trustee For The SWF1 Operations Trust,Wind,131.94,270.0,48.87,111.01,-29.7,151.41,Sapphire Wind Farm
2026-07-10 06:55:00,2026-07-09T20:57:42.741948,Sapphire Wind Farm (SAPHWF1),Sapphire Wind Farm,SAPHWF1,NSW1,The Trustee For The SWF1 Operations Trust,Wind,157.88,270.0,58.47,143.9,-29.7,151.41,Sapphire Wind Farm
2026-07-10 08:35:00,2026-07-09T22:39:19.091216,Sapphire Wind Farm (SAPHWF1),Sapphire Wind Farm,SAPHWF1,NSW1,The Trustee For The SWF1 Operations Trust,Wind,60.45,270.0,22.39,128.9,-29.7,151.41,Sapphire Wind Farm
2026-07-10 09:50:00,2026-07-09T23:50:02.374367,Sapphire Wind Farm (SAPHWF1),Sapphire Wind Farm,SAPHWF1,NSW1,The Trustee For The SWF1 Operations Trust,Wind,18.56,270.0,6.87,92.14336,-29.7,151.41,Sapphire Wind Farm
2026-07-10 11:45:00,2026-07-10T01:48:26.045603,Sapphire Wind Farm (SAPHWF1),Sapphire Wind Farm,SAPHWF1,NSW1,The Trustee For The SWF1 Operations Trust,Wind,0.0,270.0,0.0,65.52838,-29.7,151.41,Sapphire Wind Farm
2026-07-10 15:45:00,2026-07-10T05:47:15.264540,Sapphire Wind Farm (SAPHWF1),Sapphire Wind Farm,SAPHWF1,NSW1,The Trustee For The SWF1 Operations Trust,Wind,0.0,270.0,0.0,97.63,-29.7,151.41,Sapphire Wind Farm
2026-07-10 18:50:00,2026-07-10T08:53:10.478560,Sapphire Wind Farm (SAPHWF1),Sapphire Wind Farm,SAPHWF1,NSW1,The Trustee For The SWF1 Operations Trust,Wind,0.0,270.0,0.0,121.09,-29.7,151.41,Sapphire Wind Farm
2026-07-09 20:00:00,2026-07-09T10:04:12.848587,Snowtown Wind Farm Stage 2 North (SNOWNTH1),Snowtown Wind Farm Stage 2 North,SNOWNTH1,SA1,Snowtown Wind Farm Stage 2 Pty Ltd,Wind,0.0,144.0,0.0,153.9726,-33.83,138.118611,Snowtown Wind Farm Stage 2 North
2026-07-09 22:35:00,2026-07-09T12:40:21.434322,Snowtown Wind Farm Stage 2 North (SNOWNTH1),Snowtown Wind Farm Stage 2 North,SNOWNTH1,SA1,Snowtown Wind Farm Stage 2 Pty Ltd,Wind,3.1,144.0,2.15,157.32,-33.83,138.118611,Snowtown Wind Farm Stage 2 North
2026-07-10 01:45:00,2026-07-09T15:46:44.902288,Snowtown Wind Farm Stage 2 North (SNOWNTH1),Snowtown Wind Farm Stage 2 North,SNOWNTH1,SA1,Snowtown Wind Farm Stage 2 Pty Ltd,Wind,11.7,144.0,8.12,124.18,-33.83,138.118611,Snowtown Wind Farm Stage 2 North
2026-07-10 03:40:00,2026-07-09T17:43:12.037456,Snowtown Wind Farm Stage 2 North (SNOWNTH1),Snowtown Wind Farm Stage 2 North,SNOWNTH1,SA1,Snowtown Wind Farm Stage 2 Pty Ltd,Wind,18.1,144.0,12.57,134.92113,-33.83,138.118611,Snowtown Wind Farm Stage 2 North
2026-07-10 05:10:00,2026-07-09T19:13:23.247255,Snowtown Wind Farm Stage 2 North (SNOWNTH1),Snowtown Wind Farm Stage 2 North,SNOWNTH1,SA1,Snowtown Wind Farm Stage 2 Pty Ltd,Wind,16.4,144.0,11.39,123.73445,-33.83,138.118611,Snowtown Wind Farm Stage 2 North
2026-07-10 06:55:00,2026-07-09T20:57:42.741948,Snowtown Wind Farm Stage 2 North (SNOWNTH1),Snowtown Wind Farm Stage 2 North,SNOWNTH1,SA1,Snowtown Wind Farm Stage 2 Pty Ltd,Wind,9.6,144.0,6.67,140.74926,-33.83,138.118611,Snowtown Wind Farm Stage 2 North
2026-07-10 08:35:00,2026-07-09T22:39:19.091216,Snowtown Wind Farm Stage 2 North (SNOWNTH1),Snowtown Wind Farm Stage 2 North,SNOWNTH1,SA1,Snowtown Wind Farm Stage 2 Pty Ltd,Wind,9.8,144.0,6.81,138.14009,-33.83,138.118611,Snowtown Wind Farm Stage 2 North
2026-07-10 09:50:00,2026-07-09T23:50:02.374367,Snowtown Wind Farm Stage 2 North (SNOWNTH1),Snowtown Wind Farm Stage 2 North,SNOWNTH1,SA1,Snowtown Wind Farm Stage 2 Pty Ltd,Wind,6.0,144.0,4.17,97.20787,-33.83,138.118611,Snowtown Wind Farm Stage 2 North
2026-07-10 11:45:00,2026-07-10T01:48:26.045603,Snowtown Wind Farm Stage 2 North (SNOWNTH1),Snowtown Wind Farm Stage 2 North,SNOWNTH1,SA1,Snowtown Wind Farm Stage 2 Pty Ltd,Wind,8.9,144.0,6.18,90.44,-33.83,138.118611,Snowtown Wind Farm Stage 2 North
2026-07-10 15:45:00,2026-07-10T05:47:15.264540,Snowtown Wind Farm Stage 2 North (SNOWNTH1),Snowtown Wind Farm Stage 2 North,SNOWNTH1,SA1,Snowtown Wind Farm Stage 2 Pty Ltd,Wind,7.2,144.0,5.0,93.03438,-33.83,138.118611,Snowtown Wind Farm Stage 2 North
2026-07-10 18:50:00,2026-07-10T08:53:10.478560,Snowtown Wind Farm Stage 2 North (SNOWNTH1),Snowtown Wind Farm Stage 2 North,SNOWNTH1,SA1,Snowtown Wind Farm Stage 2 Pty Ltd,Wind,12.0,144.0,8.33,104.64765,-33.83,138.118611,Snowtown Wind Farm Stage 2 North
2026-07-09 20:00:00,2026-07-09T10:04:12.848587,Snowtown South Wind Farm (SNOWSTH1),Snowtown South Wind Farm,SNOWSTH1,SA1,Snowtown Wind Farm Stage 2 Pty Ltd,Wind,0.0,126.0,0.0,153.9726,-33.83,138.118611,Snowtown South Wind Farm
2026-07-09 22:35:00,2026-07-09T12:40:21.434322,Snowtown South Wind Farm (SNOWSTH1),Snowtown South Wind Farm,SNOWSTH1,SA1,Snowtown Wind Farm Stage 2 Pty Ltd,Wind,12.3,126.0,9.76,157.32,-33.83,138.118611,Snowtown South Wind Farm
2026-07-10 01:45:00,2026-07-09T15:46:44.902288,Snowtown South Wind Farm (SNOWSTH1),Snowtown South Wind Farm,SNOWSTH1,SA1,Snowtown Wind Farm Stage 2 Pty Ltd,Wind,10.2,126.0,8.1,124.18,-33.83,138.118611,Snowtown South Wind Farm
2026-07-10 03:40:00,2026-07-09T17:43:12.037456,Snowtown South Wind Farm (SNOWSTH1),Snowtown South Wind Farm,SNOWSTH1,SA1,Snowtown Wind Farm Stage 2 Pty Ltd,Wind,8.3,126.0,6.59,134.92113,-33.83,138.118611,Snowtown South Wind Farm
2026-07-10 05:10:00,2026-07-09T19:13:23.247255,Snowtown South Wind Farm (SNOWSTH1),Snowtown South Wind Farm,SNOWSTH1,SA1,Snowtown Wind Farm Stage 2 Pty Ltd,Wind,4.5,126.0,3.57,123.73445,-33.83,138.118611,Snowtown South Wind Farm
2026-07-10 06:55:00,2026-07-09T20:57:42.741948,Snowtown South Wind Farm (SNOWSTH1),Snowtown South Wind Farm,SNOWSTH1,SA1,Snowtown Wind Farm Stage 2 Pty Ltd,Wind,9.8,126.0,7.78,140.74926,-33.83,138.118611,Snowtown South Wind Farm
2026-07-10 08:35:00,2026-07-09T22:39:19.091216,Snowtown South Wind Farm (SNOWSTH1),Snowtown South Wind Farm,SNOWSTH1,SA1,Snowtown Wind Farm Stage 2 Pty Ltd,Wind,5.1,126.0,4.05,138.14009,-33.83,138.118611,Snowtown South Wind Farm
2026-07-10 09:50:00,2026-07-09T23:50:02.374367,Snowtown South Wind Farm (SNOWSTH1),Snowtown South Wind Farm,SNOWSTH1,SA1,Snowtown Wind Farm Stage 2 Pty Ltd,Wind,0.0,126.0,0.0,97.20787,-33.83,138.118611,Snowtown South Wind Farm
2026-07-10 11:45:00,2026-07-10T01:48:26.045603,Snowtown South Wind Farm (SNOWSTH1),Snowtown South Wind Farm,SNOWSTH1,SA1,Snowtown Wind Farm Stage 2 Pty Ltd,Wind,18.6,126.0,14.76,90.44,-33.83,138.118611,Snowtown South Wind Farm
2026-07-10 15:45:00,2026-07-10T05:47:15.264540,Snowtown South Wind Farm (SNOWSTH1),Snowtown South Wind Farm,SNOWSTH1,SA1,Snowtown Wind Farm Stage 2 Pty Ltd,Wind,9.7,126.0,7.7,93.03438,-33.83,138.118611,Snowtown South Wind Farm
2026-07-10 18:50:00,2026-07-10T08:53:10.478560,Snowtown South Wind Farm (SNOWSTH1),Snowtown South Wind Farm,SNOWSTH1,SA1,Snowtown Wind Farm Stage 2 Pty Ltd,Wind,14.8,126.0,11.75,104.64765,-33.83,138.118611,Snowtown South Wind Farm
2026-07-09 20:00:00,2026-07-09T10:04:12.848587,Snowtown Wind Farm Units 1 And 47 (SNOWTWN1),Snowtown Wind Farm Units 1 And 47,SNOWTWN1,SA1,Snowtown Wind Farm Pty Ltd,Wind,0.0,99.0,0.0,153.9726,-33.83,138.118611,Snowtown Wind Farm Units 1 And 47
2026-07-09 22:35:00,2026-07-09T12:40:21.434322,Snowtown Wind Farm Units 1 And 47 (SNOWTWN1),Snowtown Wind Farm Units 1 And 47,SNOWTWN1,SA1,Snowtown Wind Farm Pty Ltd,Wind,0.01,99.0,0.01,157.32,-33.83,138.118611,Snowtown Wind Farm Units 1 And 47
2026-07-10 01:45:00,2026-07-09T15:46:44.902288,Snowtown Wind Farm Units 1 And 47 (SNOWTWN1),Snowtown Wind Farm Units 1 And 47,SNOWTWN1,SA1,Snowtown Wind Farm Pty Ltd,Wind,11.36,99.0,11.47,124.18,-33.83,138.118611,Snowtown Wind Farm Units 1 And 47
2026-07-10 03:40:00,2026-07-09T17:43:12.037456,Snowtown Wind Farm Units 1 And 47 (SNOWTWN1),Snowtown Wind Farm Units 1 And 47,SNOWTWN1,SA1,Snowtown Wind Farm Pty Ltd,Wind,11.0,99.0,11.11,134.92113,-33.83,138.118611,Snowtown Wind Farm Units 1 And 47
2026-07-10 05:10:00,2026-07-09T19:13:23.247255,Snowtown Wind Farm Units 1 And 47 (SNOWTWN1),Snowtown Wind Farm Units 1 And 47,SNOWTWN1,SA1,Snowtown Wind Farm Pty Ltd,Wind,8.17,99.0,8.25,123.73445,-33.83,138.118611,Snowtown Wind Farm Units 1 And 47
2026-07-10 06:55:00,2026-07-09T20:57:42.741948,Snowtown Wind Farm Units 1 And 47 (SNOWTWN1),Snowtown Wind Farm Units 1 And 47,SNOWTWN1,SA1,Snowtown Wind Farm Pty Ltd,Wind,3.54,99.0,3.58,140.74926,-33.83,138.118611,Snowtown Wind Farm Units 1 And 47
2026-07-10 08:35:00,2026-07-09T22:39:19.091216,Snowtown Wind Farm Units 1 And 47 (SNOWTWN1),Snowtown Wind Farm Units 1 And 47,SNOWTWN1,SA1,Snowtown Wind Farm Pty Ltd,Wind,1.07,99.0,1.08,138.14009,-33.83,138.118611,Snowtown Wind Farm Units 1 And 47
2026-07-10 09:50:00,2026-07-09T23:50:02.374367,Snowtown Wind Farm Units 1 And 47 (SNOWTWN1),Snowtown Wind Farm Units 1 And 47,SNOWTWN1,SA1,Snowtown Wind Farm Pty Ltd,Wind,1.26,99.0,1.27,97.20787,-33.83,138.118611,Snowtown Wind Farm Units 1 And 47
2026-07-10 11:45:00,2026-07-10T01:48:26.045603,Snowtown Wind Farm Units 1 And 47 (SNOWTWN1),Snowtown Wind Farm Units 1 And 47,SNOWTWN1,SA1,Snowtown Wind Farm Pty Ltd,Wind,3.44,99.0,3.47,90.44,-33.83,138.118611,Snowtown Wind Farm Units 1 And 47
2026-07-10 15:45:00,2026-07-10T05:47:15.264540,Snowtown Wind Farm Units 1 And 47 (SNOWTWN1),Snowtown Wind Farm Units 1 And 47,SNOWTWN1,SA1,Snowtown Wind Farm Pty Ltd,Wind,2.5,99.0,2.53,93.03438,-33.83,138.118611,Snowtown Wind Farm Units 1 And 47
2026-07-10 18:50:00,2026-07-10T08:53:10.478560,Snowtown Wind Farm Units 1 And 47 (SNOWTWN1),Snowtown Wind Farm Units 1 And 47,SNOWTWN1,SA1,Snowtown Wind Farm Pty Ltd,Wind,6.0,99.0,6.06,104.64765,-33.83,138.118611,Snowtown Wind Farm Units 1 And 47
2026-07-09 20:00:00,2026-07-09T10:04:12.848587,Starfish Hill Wind Farm (STARHLWF),Starfish Hill Wind Farm,STARHLWF,SA1,Starfish Hill Wind Farm Pty Ltd,Wind,0.1,35.0,0.29,153.9726,-35.58,138.14,Starfish Hill Wind Farm
2026-07-09 22:35:00,2026-07-09T12:40:21.434322,Starfish Hill Wind Farm (STARHLWF),Starfish Hill Wind Farm,STARHLWF,SA1,Starfish Hill Wind Farm Pty Ltd,Wind,0.01,35.0,0.03,157.32,-35.58,138.14,Starfish Hill Wind Farm
2026-07-10 01:45:00,2026-07-09T15:46:44.902288,Starfish Hill Wind Farm (STARHLWF),Starfish Hill Wind Farm,STARHLWF,SA1,Starfish Hill Wind Farm Pty Ltd,Wind,4.0,35.0,11.43,124.18,-35.58,138.14,Starfish Hill Wind Farm
2026-07-10 03:40:00,2026-07-09T17:43:12.037456,Starfish Hill Wind Farm (STARHLWF),Starfish Hill Wind Farm,STARHLWF,SA1,Starfish Hill Wind Farm Pty Ltd,Wind,3.1,35.0,8.86,134.92113,-35.58,138.14,Starfish Hill Wind Farm
2026-07-10 05:10:00,2026-07-09T19:13:23.247255,Starfish Hill Wind Farm (STARHLWF),Starfish Hill Wind Farm,STARHLWF,SA1,Starfish Hill Wind Farm Pty Ltd,Wind,4.0,35.0,11.43,123.73445,-35.58,138.14,Starfish Hill Wind Farm
2026-07-10 06:55:00,2026-07-09T20:57:42.741948,Starfish Hill Wind Farm (STARHLWF),Starfish Hill Wind Farm,STARHLWF,SA1,Starfish Hill Wind Farm Pty Ltd,Wind,2.9,35.0,8.29,140.74926,-35.58,138.14,Starfish Hill Wind Farm
2026-07-10 08:35:00,2026-07-09T22:39:19.091216,Starfish Hill Wind Farm (STARHLWF),Starfish Hill Wind Farm,STARHLWF,SA1,Starfish Hill Wind Farm Pty Ltd,Wind,4.4,35.0,12.57,138.14009,-35.58,138.14,Starfish Hill Wind Farm
2026-07-10 09:50:00,2026-07-09T23:50:02.374367,Starfish Hill Wind Farm (STARHLWF),Starfish Hill Wind Farm,STARHLWF,SA1,Starfish Hill Wind Farm Pty Ltd,Wind,4.4,35.0,12.57,97.20787,-35.58,138.14,Starfish Hill Wind Farm
2026-07-10 11:45:00,2026-07-10T01:48:26.045603,Starfish Hill Wind Farm (STARHLWF),Starfish Hill Wind Farm,STARHLWF,SA1,Starfish Hill Wind Farm Pty Ltd,Wind,4.2,35.0,12.0,90.44,-35.58,138.14,Starfish Hill Wind Farm
2026-07-10 15:45:00,2026-07-10T05:47:15.264540,Starfish Hill Wind Farm (STARHLWF),Starfish Hill Wind Farm,STARHLWF,SA1,Starfish Hill Wind Farm Pty Ltd,Wind,1.3,35.0,3.71,93.03438,-35.58,138.14,Starfish Hill Wind Farm
2026-07-10 18:50:00,2026-07-10T08:53:10.478560,Starfish Hill Wind Farm (STARHLWF),Starfish Hill Wind Farm,STARHLWF,SA1,Starfish Hill Wind Farm Pty Ltd,Wind,3.7,35.0,10.57,104.64765,-35.58,138.14,Starfish Hill Wind Farm
2026-07-09 20:00:00,2026-07-09T10:04:12.848587,Stockyard Hill Wind Farm (STOCKYD1),Stockyard Hill Wind Farm,STOCKYD1,VIC1,Stockyard Hill Wind Farm Pty Ltd,Wind,66.79,511.0,13.07,149.24,-37.535833,143.251389,Stockyard Hill Wind Farm
2026-07-09 22:35:00,2026-07-09T12:40:21.434322,Stockyard Hill Wind Farm (STOCKYD1),Stockyard Hill Wind Farm,STOCKYD1,VIC1,Stockyard Hill Wind Farm Pty Ltd,Wind,3.34,511.0,0.65,157.42688,-37.535833,143.251389,Stockyard Hill Wind Farm
2026-07-10 01:45:00,2026-07-09T15:46:44.902288,Stockyard Hill Wind Farm (STOCKYD1),Stockyard Hill Wind Farm,STOCKYD1,VIC1,Stockyard Hill Wind Farm Pty Ltd,Wind,113.2,511.0,22.15,115.37226,-37.535833,143.251389,Stockyard Hill Wind Farm
2026-07-10 03:40:00,2026-07-09T17:43:12.037456,Stockyard Hill Wind Farm (STOCKYD1),Stockyard Hill Wind Farm,STOCKYD1,VIC1,Stockyard Hill Wind Farm Pty Ltd,Wind,108.86,511.0,21.3,119.75,-37.535833,143.251389,Stockyard Hill Wind Farm
2026-07-10 05:10:00,2026-07-09T19:13:23.247255,Stockyard Hill Wind Farm (STOCKYD1),Stockyard Hill Wind Farm,STOCKYD1,VIC1,Stockyard Hill Wind Farm Pty Ltd,Wind,53.96,511.0,10.56,115.68785,-37.535833,143.251389,Stockyard Hill Wind Farm
2026-07-10 06:55:00,2026-07-09T20:57:42.741948,Stockyard Hill Wind Farm (STOCKYD1),Stockyard Hill Wind Farm,STOCKYD1,VIC1,Stockyard Hill Wind Farm Pty Ltd,Wind,65.21,511.0,12.76,144.14667,-37.535833,143.251389,Stockyard Hill Wind Farm
2026-07-10 08:35:00,2026-07-09T22:39:19.091216,Stockyard Hill Wind Farm (STOCKYD1),Stockyard Hill Wind Farm,STOCKYD1,VIC1,Stockyard Hill Wind Farm Pty Ltd,Wind,75.07,511.0,14.69,134.47524,-37.535833,143.251389,Stockyard Hill Wind Farm
2026-07-10 09:50:00,2026-07-09T23:50:02.374367,Stockyard Hill Wind Farm (STOCKYD1),Stockyard Hill Wind Farm,STOCKYD1,VIC1,Stockyard Hill Wind Farm Pty Ltd,Wind,96.3,511.0,18.85,94.13484,-37.535833,143.251389,Stockyard Hill Wind Farm
2026-07-10 11:45:00,2026-07-10T01:48:26.045603,Stockyard Hill Wind Farm (STOCKYD1),Stockyard Hill Wind Farm,STOCKYD1,VIC1,Stockyard Hill Wind Farm Pty Ltd,Wind,73.68,511.0,14.42,88.83626,-37.535833,143.251389,Stockyard Hill Wind Farm
2026-07-10 15:45:00,2026-07-10T05:47:15.264540,Stockyard Hill Wind Farm (STOCKYD1),Stockyard Hill Wind Farm,STOCKYD1,VIC1,Stockyard Hill Wind Farm Pty Ltd,Wind,43.87,511.0,8.59,94.45249,-37.535833,143.251389,Stockyard Hill Wind Farm
2026-07-10 18:50:00,2026-07-10T08:53:10.478560,Stockyard Hill Wind Farm (STOCKYD1),Stockyard Hill Wind Farm,STOCKYD1,VIC1,Stockyard Hill Wind Farm Pty Ltd,Wind,216.2,511.0,42.31,104.49341,-37.535833,143.251389,Stockyard Hill Wind Farm
2026-07-09 20:00:00,2026-07-09T10:04:12.848587,Silverton Wind Farm (STWF1),Silverton Wind Farm,STWF1,NSW1,PARF Company 8 Pty Ltd as The Trustee for Silverton Project Trust,Wind,73.37,198.0,37.06,142.29262,-37.683168,142.551678,Silverton Wind Farm
2026-07-09 22:35:00,2026-07-09T12:40:21.434322,Silverton Wind Farm (STWF1),Silverton Wind Farm,STWF1,NSW1,PARF Company 8 Pty Ltd as The Trustee for Silverton Project Trust,Wind,68.04,198.0,34.36,142.87655,-37.683168,142.551678,Silverton Wind Farm
2026-07-10 01:45:00,2026-07-09T15:46:44.902288,Silverton Wind Farm (STWF1),Silverton Wind Farm,STWF1,NSW1,PARF Company 8 Pty Ltd as The Trustee for Silverton Project Trust,Wind,75.1,198.0,37.93,109.33028,-37.683168,142.551678,Silverton Wind Farm
2026-07-10 03:40:00,2026-07-09T17:43:12.037456,Silverton Wind Farm (STWF1),Silverton Wind Farm,STWF1,NSW1,PARF Company 8 Pty Ltd as The Trustee for Silverton Project Trust,Wind,34.45,198.0,17.4,116.88113,-37.683168,142.551678,Silverton Wind Farm
2026-07-10 05:10:00,2026-07-09T19:13:23.247255,Silverton Wind Farm (STWF1),Silverton Wind Farm,STWF1,NSW1,PARF Company 8 Pty Ltd as The Trustee for Silverton Project Trust,Wind,22.44,198.0,11.33,111.01,-37.683168,142.551678,Silverton Wind Farm
2026-07-10 06:55:00,2026-07-09T20:57:42.741948,Silverton Wind Farm (STWF1),Silverton Wind Farm,STWF1,NSW1,PARF Company 8 Pty Ltd as The Trustee for Silverton Project Trust,Wind,1.14,198.0,0.58,143.9,-37.683168,142.551678,Silverton Wind Farm
2026-07-10 08:35:00,2026-07-09T22:39:19.091216,Silverton Wind Farm (STWF1),Silverton Wind Farm,STWF1,NSW1,PARF Company 8 Pty Ltd as The Trustee for Silverton Project Trust,Wind,3.18,198.0,1.61,128.9,-37.683168,142.551678,Silverton Wind Farm
2026-07-10 09:50:00,2026-07-09T23:50:02.374367,Silverton Wind Farm (STWF1),Silverton Wind Farm,STWF1,NSW1,PARF Company 8 Pty Ltd as The Trustee for Silverton Project Trust,Wind,1.63,198.0,0.82,92.14336,-37.683168,142.551678,Silverton Wind Farm
2026-07-10 11:45:00,2026-07-10T01:48:26.045603,Silverton Wind Farm (STWF1),Silverton Wind Farm,STWF1,NSW1,PARF Company 8 Pty Ltd as The Trustee for Silverton Project Trust,Wind,0.0,198.0,0.0,65.52838,-37.683168,142.551678,Silverton Wind Farm
2026-07-10 15:45:00,2026-07-10T05:47:15.264540,Silverton Wind Farm (STWF1),Silverton Wind Farm,STWF1,NSW1,PARF Company 8 Pty Ltd as The Trustee for Silverton Project Trust,Wind,0.0,198.0,0.0,97.63,-37.683168,142.551678,Silverton Wind Farm
2026-07-10 18:50:00,2026-07-10T08:53:10.478560,Silverton Wind Farm (STWF1),Silverton Wind Farm,STWF1,NSW1,PARF Company 8 Pty Ltd as The Trustee for Silverton Project Trust,Wind,0.0,198.0,0.0,121.09,-37.683168,142.551678,Silverton Wind Farm
2026-07-09 20:00:00,2026-07-09T10:04:12.848587,Taralga Wind Farm (TARALGA1),Taralga Wind Farm,TARALGA1,NSW1,Taralga Wind Farm Nominees No 2 Pty Ltd (ATF Taralga Wind Farm Operating Trust),Wind,4.46,106.0,4.21,142.29262,-34.42352,149.826267,Taralga Wind Farm
2026-07-09 22:35:00,2026-07-09T12:40:21.434322,Taralga Wind Farm (TARALGA1),Taralga Wind Farm,TARALGA1,NSW1,Taralga Wind Farm Nominees No 2 Pty Ltd (ATF Taralga Wind Farm Operating Trust),Wind,1.81,106.0,1.71,142.87655,-34.42352,149.826267,Taralga Wind Farm
2026-07-10 01:45:00,2026-07-09T15:46:44.902288,Taralga Wind Farm (TARALGA1),Taralga Wind Farm,TARALGA1,NSW1,Taralga Wind Farm Nominees No 2 Pty Ltd (ATF Taralga Wind Farm Operating Trust),Wind,0.0,106.0,0.0,109.33028,-34.42352,149.826267,Taralga Wind Farm
2026-07-10 03:40:00,2026-07-09T17:43:12.037456,Taralga Wind Farm (TARALGA1),Taralga Wind Farm,TARALGA1,NSW1,Taralga Wind Farm Nominees No 2 Pty Ltd (ATF Taralga Wind Farm Operating Trust),Wind,0.0,106.0,0.0,116.88113,-34.42352,149.826267,Taralga Wind Farm
